[-27.3125, -62.25, 13.4375]
[-201.0, -326.9375, -111.8125]
[-201.0, -326.9375, -111.8125]
[-179.5, -330.4375, -115.75]
[-179.5, -330.4375, -115.75]
[-157.375, -333.6875, -125.75]
[-157.375, -333.6875, -125.75]
[-155.9375, -313.5, -128.625]
[-155.9375, -313.5, -128.625]
[-71.25, -290.8125, -115.0]
[-71.25, -290.8125, -115.0]
[36.875, -256.8125, -84.6875]
[24.5, -208.9375, -61.5]
[24.5, -208.9375, -61.5]
[-45.6875, -170.5625, -51.4375]
[-45.6875, -170.5625, -51.4375]
[-45.6875, -170.5625, -51.4375]
[-53.0, -142.875, -40.625]
[4.125, -116.0625, -33.25]
[4.125, -116.0625, -33.25]
[4.125, -116.0625, -33.25]
[42.5625, -94.5625, -16.1875]
[25.375, -73.875, -2.5625]
[25.375, -73.875, -2.5625]
[-0.875, -62.1875, 0.5]
[-0.875, -62.1875, 0.5]
[-0.625, -56.625, 1.125]
[-0.625, -56.625, 1.125]
[16.8125, -33.125, 17.0]
[16.8125, -33.125, 17.0]
[39.75, -3.0, 22.3125]
[39.75, -3.0, 22.3125]
[39.75, -3.0, 22.3125]
[18.8125, -2.625, 9.8125]
[-3.0, -13.0, 3.1875]
[-3.0, -13.0, 3.1875]
[6.875, -14.0625, 0.625]
[6.875, -14.0625, 0.625]
[10.25, -6.5625, -0.25]
[10.25, -6.5625, -0.25]
[5.25, -0.1875, 2.6875]
[5.25, -0.1875, 2.6875]
[1.0625, 1.4375, 4.4375]
[1.0625, 1.4375, 4.4375]
[0.75, -0.75, 2.125]
[-0.375, -1.875, -0.5625]
[-0.375, -1.875, -0.5625]
[-0.375, -1.875, -0.5625]
[-0.625, -0.75, -1.9375]
[-0.625, -0.75, -1.9375]
[0.0, -2.5, -0.6875]
[6.875, -6.0625, 0.125]
[6.875, -6.0625, 0.125]
[15.9375, -8.6875, 0.625]
[15.9375, -8.6875, 0.625]
[15.9375, -8.6875, 0.625]
[18.875, -11.1875, 0.0]
[18.875, -11.1875, 0.0]
[24.0625, -14.6875, -0.875]
[24.0625, -14.6875, -0.875]
[30.1875, -16.3125, -2.4375]
[30.1875, -16.3125, -2.4375]
[33.0625, -6.4375, 0.125]
[33.0625, -6.4375, 0.125]
[20.5625, 42.875, 13.8125]
[20.5625, 42.875, 13.8125]
[3.6875, 118.5, 44.5625]
[3.6875, 118.5, 44.5625]
[10.125, 184.25, 85.375]
[10.125, 184.25, 85.375]
[40.0625, 228.625, 114.75]
[40.0625, 228.625, 114.75]
[93.3125, 253.3125, 133.0]
[93.3125, 253.3125, 133.0]
[128.3125, 253.25, 143.375]
[128.3125, 253.25, 143.375]
[145.4375, 242.9375, 154.4375]
[145.4375, 242.9375, 154.4375]
[172.1875, 236.4375, 159.4375]
[172.1875, 236.4375, 159.4375]
[210.875, 238.0, 153.0625]
[210.875, 238.0, 153.0625]
[249.9375, 232.0625, 129.375]
[249.9375, 232.0625, 129.375]
[268.8125, 217.0, 111.0]
[268.8125, 217.0, 111.0]
[245.625, 191.625, 94.4375]
[245.625, 191.625, 94.4375]
[230.375, 169.6875, 78.1875]
[226.3125, 141.5, 64.75]
[226.3125, 141.5, 64.75]
[226.3125, 141.5, 64.75]
[201.75, 118.125, 55.0625]
[201.75, 118.125, 55.0625]
[164.5625, 100.6875, 44.3125]
[139.5625, 73.0, 38.75]
[139.5625, 73.0, 38.75]
[139.5625, 73.0, 38.75]
[113.6875, 37.0, 35.125]
[113.6875, 37.0, 35.125]
[97.75, 17.8125, 23.1875]
[90.8125, 8.25, 8.4375]
[90.8125, 8.25, 8.4375]
[90.8125, 8.25, 8.4375]
[83.3125, 6.8125, -7.375]
[83.3125, 6.8125, -7.375]
[78.25, 19.5625, -25.6875]
[79.625, 50.25, -54.8125]
[79.625, 50.25, -54.8125]
[79.625, 50.25, -54.8125]
[77.3125, 84.8125, -92.8125]
[77.3125, 84.8125, -92.8125]
[52.5625, 115.625, -139.5]
[-14.375, 144.4375, -187.5]
[-14.375, 144.4375, -187.5]
[-14.375, 144.4375, -187.5]
[-71.4375, 163.1875, -215.375]
[-71.4375, 163.1875, -215.375]
[-101.1875, 164.75, -213.5]
[-125.1875, 156.5625, -201.875]
[-125.1875, 156.5625, -201.875]
[-146.3125, 164.1875, -173.0]
[-146.3125, 164.1875, -173.0]
[-146.3125, 164.1875, -173.0]
[-145.25, 179.3125, -132.25]
[-155.625, 168.75, -114.3125]
[-155.625, 168.75, -114.3125]
[-167.0625, 118.0625, -104.3125]
[-167.0625, 118.0625, -104.3125]
[-101.5625, 44.3125, -86.0625]
[-101.5625, 44.3125, -86.0625]
[-10.0, -42.375, -44.6875]
[-10.0, -42.375, -44.6875]
[30.625, -112.25, 22.875]
[30.625, -112.25, 22.875]
[23.3125, -159.1875, 81.25]
[23.3125, -159.1875, 81.25]
[29.4375, -190.125, 117.0]
[29.4375, -190.125, 117.0]
[28.75, -207.375, 136.6875]
[28.75, -207.375, 136.6875]
[40.5, -212.4375, 149.0625]
[40.5, -212.4375, 149.0625]
[60.375, -205.0, 157.875]
[60.375, -205.0, 157.875]
[55.6875, -182.75, 149.6875]
[55.6875, -182.75, 149.6875]
[55.5625, -152.5, 132.375]
[55.5625, -152.5, 132.375]
[68.9375, -129.0, 120.375]
[68.9375, -129.0, 120.375]
[105.125, -102.75, 104.1875]
[105.125, -102.75, 104.1875]
[97.4375, -65.625, 79.0]
[97.4375, -65.625, 79.0]
[52.8125, -30.1875, 44.25]
[52.8125, -30.1875, 44.25]
[24.5625, -5.625, 14.1875]
[24.5625, -5.625, 14.1875]
[-9.1875, 19.0, -20.3125]
[-39.25, 48.25, -60.0625]
[-39.25, 48.25, -60.0625]
[-39.25, 48.25, -60.0625]
[-54.875, 72.9375, -94.5625]
[-54.875, 72.9375, -94.5625]
[-54.875, 72.9375, -94.5625]
[-76.9375, 98.0625, -139.75]
[-76.9375, 98.0625, -139.75]
[-76.9375, 98.0625, -139.75]
[-94.9375, 101.6875, -151.875]
[-94.9375, 101.6875, -151.875]
[-83.625, 93.75, -148.1875]
[-78.9375, 57.3125, -130.9375]
[-78.9375, 57.3125, -130.9375]
[-85.25, 12.375, -106.1875]
[-85.25, 12.375, -106.1875]
[-77.9375, -31.625, -84.875]
[-77.9375, -31.625, -84.875]
[-79.375, -79.75, -75.875]
[-79.375, -79.75, -75.875]
[-87.5, -125.875, -70.25]
[-87.5, -125.875, -70.25]
[-82.9375, -165.25, -76.125]
[-82.9375, -165.25, -76.125]
[-80.0625, -198.5, -90.6875]
[-80.0625, -198.5, -90.6875]
[-91.875, -238.4375, -103.9375]
[-91.875, -238.4375, -103.9375]
[-116.125, -276.125, -103.4375]
[-148.5, -308.75, -101.8125]
[-148.5, -308.75, -101.8125]
[-148.5, -308.75, -101.8125]
[-152.4375, -322.0, -106.25]
[-152.4375, -322.0, -106.25]
[-127.5625, -334.75, -114.6875]
[-105.375, -331.3125, -116.0]
[-105.375, -331.3125, -116.0]
[-55.125, -303.1875, -104.8125]
[-55.125, -303.1875, -104.8125]
[-55.125, -303.1875, -104.8125]
[13.1875, -268.8125, -77.0]
[7.8125, -244.125, -54.875]
[7.8125, -244.125, -54.875]
[7.8125, -244.125, -54.875]
[-29.5625, -224.3125, -51.25]
[-29.5625, -224.3125, -51.25]
[-19.375, -193.8125, -38.8125]
[-19.375, -193.8125, -38.8125]
[14.5625, -153.125, -26.625]
[22.0, -115.375, -17.3125]
[22.0, -115.375, -17.3125]
[-1.8125, -88.5, -12.5]
[-1.8125, -88.5, -12.5]
[-17.5625, -68.5625, -7.875]
[-17.5625, -68.5625, -7.875]
[-10.25, -47.1875, -5.3125]
[-10.25, -47.1875, -5.3125]
[2.5625, -27.875, -3.625]
[2.5625, -27.875, -3.625]
[0.0625, -12.625, 2.8125]
[0.0625, -12.625, 2.8125]
[0.0625, -12.625, 2.8125]
[-12.9375, 7.9375, 12.1875]
[-15.5, 13.5, 9.3125]
[-15.5, 13.5, 9.3125]
[-15.5, 13.5, 9.3125]
[-17.3125, 3.375, 3.8125]
[1.875, 0.1875, 2.5]
[1.875, 0.1875, 2.5]
[12.5625, 3.125, 3.5]
[12.5625, 3.125, 3.5]
[2.625, 1.4375, 1.9375]
[2.625, 1.4375, 1.9375]
[-8.25, -1.5625, -0.3125]
[-2.5, 0.9375, -1.3125]
[-2.5, 0.9375, -1.3125]
[3.5, 1.4375, 0.625]
[3.5, 1.4375, 0.625]
[0.625, -0.1875, 2.8125]
[0.625, -0.1875, 2.8125]
[-0.5, -1.0625, 1.0]
[-0.5, -1.0625, 1.0]
[-0.8125, 0.5, -1.625]
[-0.8125, 0.5, -1.625]
[-0.8125, 0.5, -1.625]
[-1.5, 2.5, -3.75]
[-2.625, 4.8125, -4.25]
[-2.625, 4.8125, -4.25]
[-7.25, 7.375, -3.4375]
[-7.25, 7.375, -3.4375]
[-9.9375, 9.6875, -6.5]
[-9.9375, 9.6875, -6.5]
[-14.375, 14.0, -10.875]
[-14.375, 14.0, -10.875]
[-12.25, 22.4375, -7.6875]
[-17.5, 31.0, -5.125]
[-17.5, 31.0, -5.125]
[-17.5, 31.0, -5.125]
[-17.5, 31.0, -5.125]
[-15.4375, 38.125, -6.5625]
[-16.0, 45.25, -6.8125]
[-18.0, 53.0625, -8.0625]
[-18.0, 53.0625, -8.0625]
[-18.0, 53.0625, -8.0625]
[-10.4375, 56.8125, -9.5]
[-10.4375, 56.8125, -9.5]
[-5.6875, 51.75, -9.25]
[-7.625, 46.4375, -12.125]
[-7.625, 46.4375, -12.125]
[-11.6875, 43.5, -13.5625]
[-11.6875, 43.5, -13.5625]
[-9.0625, 45.5, -13.6875]
[-9.0625, 45.5, -13.6875]
[-3.4375, 45.6875, -12.75]
[-3.4375, 45.6875, -12.75]
[-1.9375, 42.125, -10.1875]
